9,"Google has quietly launched a new video conferencing application called Meet by Google Hangouts, which is designed for HD video meetings. The web and mobile..",techcrunch
5,Hundreds of Coptic Christians have fled Egypt’s northern Sinai region after a spate of so-called Islamic State attacks with seven people killed within two weeks.,bbc-news
5,Saudi Arabia's king is visiting Indonesia and he's not travelling lightly.,bbc-news
6,"President Trump praises the American military and honors Carryn Owens, the widow of William ""Ryan"" Owens who was a Navy SEAL killed in a late-January raid in Yemen.",cnn
6,"CNN political commentator Van Jones said that the moment when President Donald Trump addressed Carryn Owens, the widow of slain US Navy SEAL William ""Ryan"" Owens, was a crucial moment.",cnn
3,"Before being accused in the death of Kim Jong-un’s half brother, Doan Thi Huong was one of millions of Southeast Asians living abroad in search of work.",the-new-york-times
6,Democrats call on Jeff Sessions to quit as he insists he did not mislead his confirmation hearing.,bbc-news
6,"America's top prosecutor Jeff Sessions insists his confirmation testimony was ""honest and correct"".",bbc-news
5,"Amazon's S3 web-based storage service is experiencing widespread issues, leading to service that's either partially or fully broken on websites, apps and..",techcrunch
10,"After a year of rumors, YouTube is finally drawing back the curtain on its latest play for entertainment industry domination -- a live TV service. At the..",techcrunch
6,An early glimpse at President Donald Trump's first budget proposal offers the clearest blueprint yet of how he plans to remake the nation.,cnn
9,England all-rounder Ben Stokes says he has grown up as his side prepare for a three-match ODI series against West Indies.,bbc-sport
9,"A protest in Chile to encourage forward Alexis Sanchez to leave Arsenal, which was supposed to attract 14,000, was only attended by a handful of people.",bbc-sport
13,Investor appetite for the first tech listing of the year boosted the fortunes of Evan Spiegel and Bobby Murphy.,bloomberg
15,"After star money manager Bill Gross left in 2014, Pacific Investment Management Co. seemed destined to fade from prominence and become just one of many firms that dot the U.S. bond-industry landscape. But then Dan Ivascyn, the man tapped to replace Gross, got hot.",bloomberg
13,"Spotify has surpassed 50 million subscribers, extending its lead over rivals Apple Music, SoundCloud and Google as the world’s largest paid music streaming service.",bloomberg
9,"The drivers love the new cars, and the first week of testing in Barcelona has given us a picture of who is fast and who is not, writes Andrew Benson.",bbc-sport
6,"Attorney General Jeff Sessions removed himself from investigations into Russian interference in American politics and contacts with associates of President Donald Trump, after the Justice Department acknowledged he had contacts with the Russian ambassador during the 2016 campaign.",bloomberg
13,Goldman Sachs Group Inc.’s dealmakers endured job cuts and a tough bonus season. Then the penny pinchers turned to their beloved phones.,bloomberg
5,"The U.S. Air Force has opened a review of the propulsion systems used for Lockheed Martin Corp.’s military satellites after an undisclosed problem during a recent attempt to boost one into orbit, according to the service.",bloomberg
5,"It’s been a great year for the rich, a terrible year for Uber, and did you know you can lease a dog?",bloomberg
13,"While the world’s attention has been gripped by politics in the U.S. and Europe in recent weeks, China has been quietly cementing its newfound influence on financial markets.",bloomberg
13,It’s not easy to win back customers’ trust after your product bursts into flames. But it can be done.,bloomberg
6,Rex Tillerson’s effectiveness depends on his shedding some of the instincts that led to his hire.,bloomberg
6,"Capitol Hill has been dominated Thursday by a disagreement over what, if any, steps Attorney General Jeff Sessions should take after it surfaced that he spoke with the Russian ambassador to the US during last year's campaign.",cnn
6,Top Democrats have called for US Attorney General Jeff Sessions to resign after it emerged he failed to disclose meetings with a Russian diplomat,cnn
6,"Vice President Mike Pence routinely used a private email account to conduct public business as governor of Indiana, according to reports from Indystar. CNN's John Berman reports.",cnn
6,"During the 2016 campaign, Jeff Sessions called on then-Attorney General Loretta Lynch to recuse herself from the investigation into Hillary Clinton's use of a private email server and to appoint a special prosecutor in the case.",cnn
6,President Donald Trump's senior aide Jared Kushner and ousted adviser Michael Flynn met with the Russian ambassador to the United States at a time when the Trump administration's relationship with the Russians was under close scrutiny.,cnn
6,"Kentucky Republican Sen. Rand Paul marched to the House side of the Capitol Thursday morning, knocked on a locked door and demanded to see a copy of the House's bill to repeal and replace the Affordable Care Act, which he believed was being kept under lock and key.",cnn
3,"Several US officials told CNN Thursday that the US is now taking action to locate and monitor hundreds of people or ""contacts"" found as part the intelligence retrieved during the deadly raid last month in Yemen targeting al Qaeda in the Arabian Peninsula.",cnn
6,"With every new revelation about contacts between the Trump campaign and Russians, it becomes clearer that it's  time for Congress to set up a bipartisan select committee to investigate, Julian Zelizer says.",cnn
3,"In a paper released Wednesday night, the Trump administration hinted that it may not abide by rulings from the World Trade Organization, which would be a major shift from previous presidents.",cnn
5,The actor has been named the official guest speaker for the University of Southern California’s 134th graduation ceremony on May 12.,entertainment-weekly
5,The Alpha Vampire returns to take on the British Men of Letters,entertainment-weekly
5,Archie steals a Pussycat,entertainment-weekly
5,"Tears, tributes, and too much Teddy",entertainment-weekly
4,"Beauty and the Beast doesn’t hit theaters until March 17, but right now, you can catch a glimpse of Beauty, the Beast, Gaston, and the whole fantastical crew. Below, courtesy of the film&#821…",entertainment-weekly
13,"Five new team members join the ranks of Team Adam, Team Blake, Team Alicia, and Team Gwen, but only one of them forces a judge to walk off the stage",entertainment-weekly
9,Get the latest NCAA college basketball bracketology breakdown from ESPN's Joe Lunardi,espn
5,"2 Chainz, Wiz Khalifa, Pitbull, and Camilia Cabello will also be on film’s album",entertainment-weekly
5,Moviegoers will have to wait five extra months to see Jason Statham battle a massive prehistoric shark. Warner Bros. announced Thursday that its underwater thriller Meg has been delayed until Aug. …,entertainment-weekly
9,Get a summary of the Golden State Warriors vs. Chicago Bulls basketball game,espn
4,"How do you improve on classic books? Put a Harry Potter spin on them, of course! That’s exactly what Twitter users did Thursday with the hashtag #PotterABook. Fans of literature and J.K. Rowl…",entertainment-weekly
5,"With four days of workouts about to get underway at the NFL combine, Mel Kiper and Todd McShay give out some players to watch and a few predictions.",espn
9,"In an interview with ESPN, Warriors big man Draymond Green insists the team remains focused despite the loss of Kevin Durant for an extended period.",espn
9,Stay up to speed during Championship Week as conference tourneys determine which teams earn automatic bids to the women's NCAA tournament.,espn
3,"Myles Garrett, Leonard Fournette and David Njoku are just a few of the NFL prospects expected to showcase their athleticism in Indianapolis.",espn
5,"Nintendo Switch How-To Guides - Nintendo Switch: Below is a list of tips and guides to help you get more out of your Nintendo Switch -- and solve annoying problems (for more on that, check out Prob...",ign
4,"Players like Brandon Crawford have leverage and can command top dollar at the bargaining table, but teams still score big values on these deals paying seven or eight figures.",espn
10,"Paramount has hired Kubo and the Two Strings director Travis Knight to helm the Transformers spinoff movie, Bumblebee.",ign
15,Pitchers don't visit Dr. James Andrews for the magazines in his waiting room. Are the Red Sox about to lose their $217 million man?,espn
5,A final look at both retail versions of The Legend of Zelda: Breath of the Wild.,ign
13,Hello Labs will provide support and funding to smaller developers creating experimental projects.,ign
5,Nickelodeon has announced a new 2D animated Teenage Mutant Ninja Turtles series that will feature a more mystical New York City setting.,ign
13,The Rogue One and Ip Man star has been tapped to star in an adaptation of Square Enix's Sleeping Dogs.,ign
13,Jack Sparrow's chased by a new foe from beyond a watery grave.,ign
5,"Just Dance 2017 is a fun dancing game, but it doesn't really teach you anything, and has an annoying paywall.",ign
9,The Bolivian government is officially unhappy with the country's depiction in the game.,ign
15,Katherine Keith has had to deal with more tragedy than anyone should. How she's kept going -- with Ironman competitions and elite dog-mushing races -- shows the extreme lengths she's gone to to handle the pain.,espn
13,Amiibo Functionality - The Legend of Zelda: Breath of the Wild: Nintendo has confirmed that The Legend of Zelda: Breath of the Wild will be compatible with Amiibo and support Amiibo Functionality on both the Wii U...,ign
9,"Snap, the parent company of Snapchat, had a great day in its debut on the New York Stock Exchange. After pricing the IPO at $17 per share yesterday, the..",techcrunch
3,"Snap Inc., the parent company of Snapchat, had a stellar first day in its public debut on the New York Stock Exchange, popping 44%. The..",techcrunch
13,"For the first time ever, the price of one bitcoin has surpassed the price of one ounce of gold. While today's swap can be attributed to a good day for..",techcrunch
15,"AWS took a lot of heat when its S3 storage component went down for several hours on Tuesday, and rightly so, but today they published a..",techcrunch
6,The announcement came after a day of rapid-fire developments that intensified pressure for a full investigation into Moscow’s meddling in the election.,the-new-york-times
6,"Attorney General Jeff Sessions said Thursday he will recuse himself from involvement in any probe related to the Trump campaign, after lawmakers called for him to recuse himself from an investigation into alleged Russian interference in the election.",the-wall-street-journal
6,"The president’s son-in-law and incoming national security adviser met with the ambassador, Sergey I. Kislyak, for 20 minutes at Trump Tower in December.",the-new-york-times
15,"The Iraqi military has found an obstacle course Islamic State built in an old railway tunnel near Mosul, where raw recruits crawled under barbed wire and scaled walls to begin their reshaping into seasoned fighters.",the-wall-street-journal
6,"President Donald Trump’s eldest son Donald Trump Jr. was likely paid at least $50,000 for an appearance late last year before a French think tank whose founder and wife are allies of the Russian government in efforts to end the war in Syria.",the-wall-street-journal
3,Snap shares surged 44% on their first day of trading Thursday as investors sought a piece of the biggest technology initial public offering in the U.S. since Alibaba made its debut in 2014.,the-wall-street-journal
15,"Campaign-finance records show attorney general used campaign account, not official funds, for expenses to Cleveland, where he met Russia’s ambassador at an event.",the-wall-street-journal
13,Was the first lady’s outfit on Tuesday night a slyly mischievous response to the Democratic women who came clad in all white?,the-new-york-times
15,The European Union’s parliament on Thursday asked for the bloc to scrap visa-free travel for U.S. citizens within two months in retaliation for the U.S. continuing to exclude five EU countries from its no-visa regime.,the-wall-street-journal
5,Federal agents on Thursday raided three Caterpillar facilities in Illinois in search of any evidence that the machinery giant may have released false or misleading information about its financial documents and exports.,the-wall-street-journal
6,"What he did was as bad, if not worse, than Richard Kleindienst, Nixon’s attorney general.",the-new-york-times
13,Costco Wholesale Corp. is raising membership fees—the retailer’s main profit driver—after higher costs in the latest period offset strong sales during the holiday quarter.,the-wall-street-journal
15,"A year after oil magnate Aubrey McClendon died in an auto crash, lawyers in Oklahoma City are sifting through the tangle of obligations and assets he left behind, trying to determine if he died a wealthy man—or swamped by debt.",the-wall-street-journal
13,The Alternative for Germany party is making headway with a message that an overemphasis on guilt over the Nazi era prevents national pride and hamstrings government policy.,the-wall-street-journal
6,"Sessions had been facing mounting pressure to step away from any investigations, after it was revealed he had talked to the Russian ambassador twice and not disclosed those contacts.",the-washington-post
6,At least not with the evidence at hand.,the-washington-post
6,Sessions answers one big question — and raises a bunch more.,the-washington-post
6,"Trump said he has ‘total’ faith in his attorney general, who has quickly begun implementing the president’s vision in his first weeks on the job.",the-washington-post
13,The controversy is exacerbated by Trump’s tendency to treat to personalize issues with broader implications.,the-washington-post
6,Pence's private AOL account was hacked in 2016.,the-washington-post
6,"It's too early for Pelosi to make such a sweeping statement, as the Sessions case is still unfolding.",the-washington-post
6,Attorney General Jeff Sessions met with the Russian ambassador during Trump's campaign last year. Sessions recused himself from any investigation related to the presidential campaign.,cnn
13,Attorney General Jeff Sessions had a chaotic day at the office Thursday as he faced a barrage of criticism over newly revealed contacts with Russia’s ambassador to the U.S. and eventually rec…,entertainment-weekly
10,The mass grave near the city of Mosul could be among the militants’ largest.,the-washington-post
6,The host joked that the politician could be ‘The World’s Oldest Living Boy’ at a traveling carnival,entertainment-weekly
13,The intelligence community believes Russian hacking was meant to benefit Trump's campaign. The attorney general is not so sure.,the-washington-post
3,Family advocates say state and local laws requiring reimbursement for incarceration only add to children’s struggles.,the-washington-post
15,"The UK could walk away without paying - but this might imperil a trade deal, peers say.",bbc-news
13,The Democratic Unionist Party is narrowly returned as the biggest party but Sinn Féin is the biggest winner in the NI Assembly election.,bbc-news
13,Hospital attendances for sleep disorders in under-14s in England triple in 10 years.,bbc-news
6,Daimler is recalling around one million vehicles worldwide because of the risk of fire.,bbc-news
15,The studio was being used by the BBC News channel but the intruders were not seen on air.,bbc-news
3,A man suspected of involvement in Kim Jong-nam's death says he is the victim of a conspiracy.,bbc-news
5,Councils and fire authorities are calling for the limit to be lowered in line with Scotland.,bbc-news
6,Councils in the capital will hand over hundreds of millions more to top up other local authorities.,bbc-news
13,"It has the ""worst view in the world"", the artist says, as it is next to Israel's controversial wall.",bbc-news
13,"Households face largest rise in a decade on back of social care costs, say public finance experts.",bbc-news
10,Rory McIlroy cards a stunning six-under-par 65 to take the lead at the halfway stage of the World Golf Championships event in Mexico.,bbc-sport
9,Andy Murray beats France's Lucas Pouille in straight sets to reach the final of the Dubai Championships for the second time.,bbc-sport
9,A century from England captain Eoin Morgan sets up a 45-run win over West Indies in the first one-day international in Antigua.,bbc-sport
9,"Tony Bellew has been ""underestimated"" before his heavyweight fight with David Haye, says ex-world champion Richie Woodhall.",bbc-sport
15,Briton Andrew Pozzi wins gold in the 60m hurdles at the European Indoor Athletics Championships in Belgrade.,bbc-sport
4,Chris Wood scores twice as Leeds move to within a point of third place in the Championship after winning at Birmingham.,bbc-sport
3,Exeter Chiefs move one point behind Premiership leaders Wasps with a hard-fought bonus-point win at Leicester Tigers.,bbc-sport
6,Eilidh Doyle misses out but Laviai Nielsen qualifies for the 400m final at the European Indoor Athletics Championships in Belgrade.,bbc-sport
6,The chief executive of UK Sport says she will apologise to anyone who believes the agency is partly to blame for failings at British Cycling.,bbc-sport
6,Manchester United boss Jose Mourinho says he is not the monster he was once portrayed as.,bbc-sport
15,The TSA reacts to a study that found weapons making it past security.,bloomberg
9,"Federal Reserve Chair Janet Yellen left little doubt on Friday that the central bank will raise interest rates this month. More importantly, she dropped hints that it might end up having to increase them this year more than planned.",bloomberg
3,Tesla Inc. is losing key personnel as it races to bring the Model 3 -- its most critical electric sedan yet -- to market later this year.,bloomberg
15,An Uber Technologies Inc. program used to counteract government officials attempting to conduct “sting” operations is drawing scrutiny amid a flurry of scandals plaguing the ride-hailing company.,bloomberg
6,The White House says reform of controversial guest worker program 'is an issue we are closely and carefully looking at',bloomberg
15,New York (AP) -- Arnold Schwarzenegger said Friday that he's through with,bloomberg
15,"As the Trump administration sets to work gutting environmental regulations, the best weapon for battling climate change in the U.S. may be jobs.",bloomberg
5,"Venezuela tops the list once again, but it's the moves in the middle that matter",bloomberg
15,A woman reapplying for legal status is now detained. Her arrest came moments after she gave an immigration speech. CNN's Nick Valencia reports.,cnn
6,"Republican Sen. Lindsey Graham said what President Trump is doing with his immigration plan is a good thing because he is getting the ""bad hombres"" out.",cnn
6,"Carter Page, the man once linked to then-candidate Donald Trump's foreign policy team, talks with CNN's Anderson Cooper about his relationship to the campaign.",cnn
6,Senate Judiciary Committee Chairman Chuck Grassley on Friday denied calls by his Democratic colleagues to bring Attorney General Jeff Sessions before the panel in the coming days to testify about his meetings with the Russian ambassador.,cnn
13,"If there’s one lesson Silicon Valley can learn from Snap Inc.’s trading debut, it’s that investors in initial public offerings are again willing to stomach the uncertainty of betting on hopeful, young companies.",bloomberg
15,"Romulo Avelica-Gonzalez, an undocumented immigrant from Mexico, was arrested near a Los Angeles school one of his daughters attends. The daughter wept as immigration agents took her handcuffed father away in a black car.",cnn
15,"A recent Department of Homeland Security intelligence assessment found that most foreign-born violent extremists do not arrive in the US radicalized, but become radicalized after living in the US for several years.",cnn
6,Can an undocumented immigrant get kicked out of the United States without a court hearing? That's a key question at the heart of a controversial case that's become the latest lightning rod in the debate over the Trump administration's crackdown on illegal immigration.,cnn
13,"Beginning Feb. 17, vote for your favorites each week below and listen to EW Morning Live (8 a.m-10 a.m.) on Sirius XM Radio channel 105 all month to hear the songs — and the heated debate. The winn…",entertainment-weekly
15,"President Donald Trump slammed Senate Minority Leader Chuck Schumer in a tweet on Friday, accusing him of having a relationship with Russian President Vladimir Putin and presenting a photo of the two leaders as evidence.",cnn
15,The science is clear: Shared experiences are more valuable than shared consumption. Here are eight enlightening ways to turn your bonus into a trip that lasts a lifetime.,bloomberg
6,"The Department of Homeland Security is considering a proposal to separate children from adults when they are trying to enter the country illegally at the southern border, a senior DHS official confirmed to CNN on Friday.",cnn
13,"There’s a world in which it’s easily fathomable that Dustin Lance Black could be the most furious person in the country today. Given All That’s Going On In America™, beneath an administration that’…",entertainment-weekly
6,And the ‘Late Show’ host does it with the perfect ‘Star Wars’ analogy,entertainment-weekly
15,"At the world premiere of ‘Beauty and the Beast’ Thursday in Hollywood, Gad opened up about tackling the role of LeFou, whose relationship with the film’s villain Gaston has a new spin i…",entertainment-weekly
3,"This article originally appeared on PEOPLE.com. That’s a wrap! To document the last day of shooting Modern Family‘s season 8, star Sofia Vergara shared some behind-the-scenes cast photos of her “fa…",entertainment-weekly
13,"Caroline and Stefan get married, but there’s more than one surprise guest in Mystic Falls",entertainment-weekly
13,"Every week, Emerald City executive producers David Schulner and Shaun Cassidy will bring EW behind the scenes and explain the ins-and-outs of the new NBC dark fantasy series inspired by the Land of…",entertainment-weekly
5,Now is the time for true equality,entertainment-weekly
13,"Mary’s putting out fires, literal and otherwise.",entertainment-weekly
6,"Plus, Kellyanne Conway and Couchgate, and Attorney General Jess Sessions make their way into the musical montage",entertainment-weekly
9,"Follow live coverage of the Portland Timbers vs Minnesota United FC 2017 USA Major League Soccer, Regular Season football match.",espn
15,"The drills at the NFL combine boil down to two questions: Do the measurables mesh with the film? And which players triggered red flags with their results? From the 40 to the bench press, here are the numbers to know for each drill.",espn
9,Stay up to speed during Champ Week as conference tourneys determine which teams will earn automatic bids to the NCAA tournament.,espn
15,"Duke's highs have been high, but the lows have been quite low. While North Carolina has been remarkably consistent. Will the Tar Heels split the season series and claim an outright ACC title?",espn
5,"By the time players run the 40-yard dash, they're worn down from the NFL combine gauntlet, which makes the pressure to perform all that much more daunting.",espn
9,Jason Davis takes a look around the league at some of the top matchups ahead of the start of the 2017 Major League Soccer season in W2W4.,espn
6,"Which teams are set to rebound from unlucky 2016 campaigns, and which front-runners will fall back to the pack? We dig into the numbers to find out.",espn
9,All you need to know about the latest Nintendo Switch games and Deadpool 2 casting news in this week's stories you may have missed.,ign
10,Looking for the skinny on MLS in 2017? Search no further; ESPN FC has the nuts and bolts of the season that's just around the corner.,espn
13,Solve puzzles and flip the world in Zoink AB's spiritual successory to Stick it To The Man!,ign
13,"While we're cautious, we think that Destiny 2 only bringing your character's forward might be good news for improvements in the sequel.",ign
15,Keep in mind that the problems a console has at launch (or before that) aren't always permanent.,ign
4,"Players who pre-purchase the game will get access to special items, including a Valve character accessory.",ign
5,"Not all the games in 1-2-Switch are created equally, we ranked them all from worst to best.",ign
13,"We caught up with Jean-Christophe Baillie, the creator of Dual Universe at GDC 2017.",ign
5,"From a surprise classic mutant to a missing iconic villain, these are the things you need to know about the final Wolverine movie.",ign
5,"Team Tumbleseed, Team 17, Raw Fury, Vetrex Pop, and Nintendo's Damon Baker join the crew of NVC to talk about games coming to Switch.",ign
15,"The MVP race has mostly been a two-man battle, but the Cavs think it's time to add LeBron James' name as a third-party candidate.",espn
5,"Cauldrons - Horizon: Zero Dawn: Cauldrons are special dungeons in Horizon Zero Dawn. They're marked on your map with blue triangles, but are generally not truly revealed until you g...",ign
13,"At World View's new headquarters in Tucson, Arizona, the paint is barely dry on a gleaming new structure located near the airport, and just down the road from..",techcrunch
4,"Uber is using a tool called ""Greyball"" to work identity requests made by certain users and deny them service, according to Mike Isaac reporting for the New..",techcrunch
4,"Snap debuts as a public company in soaring IPO, AWS suffers major outage and Nokia is reviving Snake. These are the top tech headlines of the week explained.",techcrunch
6,"Peter Thiel has been at Donald Trump's side since the Republican National Convention, guiding the then-candidate on technology policy and brokering a meeting..",techcrunch
4,"Another day, another allegation against Uber. Keala Lusk, a former Uber software engineer, just posted to Medium her story of sexism, disrespect and..",techcrunch
6,"After learning she doesn’t have long to live, a woman composes a dating profile for the man she will leave behind.",the-new-york-times
15,Obama administration officials scrambled to ensure intelligence of connections between the Trump campaign and Russian officials was preserved after they left office.,the-new-york-times
6,Mr. Sessions’s actions and the surrounding events.,the-new-york-times
13,"The Federal Reserve’s two most senior officials signaled the central bank is on course to pick up the pace of short-term interest-rate increases, with the next rise coming as soon as March and with more to come later this year.",the-wall-street-journal
15,"A total of $124 billion has poured into ETFs in the first two months of 2017, the most aggressive start to a year since the industry was founded 24 years ago.",the-wall-street-journal
15,"As China’s National People’s Congress opens, bankruptcies of Chinese business have surged in the last two years, in a sign the state is beginning to take painful steps to trim the bloated industrial sector as it tries to rein in debt.",the-wall-street-journal
5,Call centers were hit in October by the largest-ever assault on the country’s highly vulnerable emergency-response system. It could happen again.,the-wall-street-journal
6,A mysterious gambler whose winning streak was blamed by Las Vegas Sands for denting profit at its newest property in Macau is proving elusive.,the-wall-street-journal
4,"The social media sector’s has-beens and never-weres, from Friendster and Myspace to Secret and Bebo, helped make shares in Snap Inc., parent of the messaging app Snapchat, seem so alluring",the-wall-street-journal
6,"Republicans excoriated Democrats for making “back-room deals” to pass the health law, but now they are being accused of violating vows of transparency.",the-new-york-times
9,"A program uses data Uber collected to evade law enforcement in cities that resist the ride-hailing service, some current and former Uber employees said.",the-new-york-times
15,"Vice President Mike Pence used a personal email account to communicate with staff about state business while he was Indiana’s governor, according to emails released by the state’s current governor.",the-wall-street-journal
5,A Missouri man accused of making threats against Jewish organizations was arrested in St. Louis and charged in New York with cyberstalking.,the-wall-street-journal
5,The first casualty of Trump is truth.,the-new-york-times
15,“Let your winners run” is one of the oldest adages in investing. One of the newest ideas is that the winners may be running away with everything.,the-wall-street-journal
13,A panoply of opinions take on the latest video game launch.,the-new-york-times
6,"FBI Director James Comey is back in the crosshairs of Democrats, who say he hasn’t been forthcoming with congressional investigators probing alleged Russian interference to help Donald Trump in the U.S. election.",the-wall-street-journal
6,The National Oceanic and Atmospheric Administration is in the crosshairs of the White House.,the-washington-post
6,Multiple meetings between campaign associates and Russian officials fuel calls for an independent inquiry.,the-washington-post
6,"Democrats called for the attorney general to offer a public, under-oath explanation, while the president tweeted pictures of them with Russian officials.",the-washington-post
6,Rod J. Rosenstein’s confirmation hearing for deputy attorney general is set for Tuesday.,the-washington-post
6,Different sides look to the president for a clear position.,the-washington-post
13,An important analysis of a tweet from the president of the United States.,the-washington-post
10,The returnees signify untapped potential but also face scarce job opportunities and uncertainty.,the-washington-post
15,Uber took extraordinary measures to evade government officials in places where the service was restricted or banned.,the-washington-post
13,Remains discovered in a Fairfax County park are linked to a wave of MS-13 violence.,the-washington-post
6,"In the nonbinding resolution, the European Parliament played tit-for-tat in a longstanding dispute, demanding that travel requirements for citizens of five countries be lifted.",the-new-york-times
15,David Shukman examines the effect that air pollution has on our bodies.,bbc-news
3,Fears of a famine remain high as drought and disease leave more than 100 dead in a single region.,bbc-news
13,Confused customers post pictures of extraordinary smart meter readings on social media.,bbc-news
6,Pressure grows for conservative candidate Francois Fillon to pull out of the presidential race.,bbc-news
15,"Barack Obama's spokesman hits back after Donald Trump calls his predecessor a ""bad (or sick) guy"".",bbc-news
3,A 28-year-old man is accused of killing a two-year-old found unresponsive at a house in Birkenhead.,bbc-news
15,The country's rubber-stamp parliament is meeting to discuss economic reform and pollution.,bbc-news
15,Recessions have actually saved lives. But that may no longer be true.,the-washington-post
15,Scotland-based fund managers Aberdeen Asset Management and Standard Life confirm they are holding talks about a possible all-share merger.,bbc-news
10,Round-by-round commentary and analysis as Tony Bellew beats an injured David Haye by technical knockout in the 11th round of an exhausting fight.,bbc-news
3,"Gerry Adams says Northern Ireland's unionist majority has been ""demolished"" after the election.",bbc-news
9,Tony Bellew stops an injured David Haye in the 11th round in a stunning heavyweight encounter at London's O2 Arena.,bbc-sport
15,Britain's Andy Murray sees off Spaniard Fernando Verdasco in straight sets to win the Dubai title for the first time.,bbc-sport
15,Britain's Laura Muir wins 1500m gold and Richard Kilty defends his 60m title at the European Indoor Championships in Belgrade.,bbc-sport
9,Ellen White scores a late winner as England beat world champions USA at the SheBelieves Cup in New Jersey.,bbc-sport
15,American Justin Thomas makes a hole-in-one to lead after round three of the World Golf Championships event in Mexico.,bbc-sport
6,Liverpool secure a vital advantage over Arsenal in the battle for a place in the Premier League’s top four with a well-deserved win at Anfield.,bbc-sport
10,"Manchester United will not ""cry to the media"" about two controversies involving Zlatan Ibrahimovic against Bournemouth, says Jose Mourinho.",bbc-sport
6,Lionel Messi scores a stunning goal as Barcelona produce an archetypal display to see off Celta Vigo and return to the top of La Liga.,bbc-sport
10,Katie Taylor stops Italy's Monica Gentili in the fifth round to win her third straight fight since turning professional.,bbc-sport
15,"Leicester City caretaker boss Craig Shakespeare is ""out of order"" for wanting to replace Claudio Ranieri, says Martin Keown.",bbc-sport
15,The shale boom is on track to break new records by summer.,bloomberg
3,"Donald Trump relied on conservative media sources to make his explosive claim that former President Barack Obama had the then-candidate’s phones tapped during the 2016 election campaign, according to a person familiar with the situation.",bloomberg
3,"PSA Group and General Motors Co. are set to announce on Monday the purchase of the Opel brand by the French company, creating the region’s second-largest automaker and allowing GM to exit the European market, according to people familiar with the matter.",bloomberg
15,"China indicated a continued slowdown in defense spending growth this year, as President Xi Jinping presses ahead with a sweeping military overhaul.",bloomberg
4,"Google brought its high-speed internet to Kansas City, but it didn’t turn the city into a tech paradise.",bloomberg
10,"Standard Life Plc, Scotland’s largest insurer, is in talks to acquire Aberdeen Asset Management Plc, creating one of Europe’s biggest fund managers overseeing 660 billion pounds ($811 billion).",bloomberg
15,"Barnard College’s board of trustees voted to divest from energy companies that deny climate change, putting into question the $286 million endowment’s relationship with its money manager Investure.",bloomberg
3,"A source tells CNN's Jim Acosta that President Trump was very frustrated with his senior staff and communications team -- one source saying ""nobody has seen him that upset.""",cnn
6,Sen. Ben Sasse (R-NE) has released a statement calling for President Trump to provide the public with information regarding his wiretapping claims.,cnn
3,"Sen. Lindsey Graham promised South Carolina residents Saturday that he would ""get to the bottom"" of President Donald Trump's unverified accusation earlier in the day that former President Barack Obama wiretapped the phones in Trump Tower.",cnn
15,"President Donald Trump made a stunning claim Saturday, alleging without offering evidence that his predecessor, Barack Obama, wiretapped his phones at Trump Tower ahead of the 2016 election.",cnn
3,"The US is suspending expedited processing of H-1Bs, eliminating the option of shorter wait times for the visas that help highly skilled foreigners work at US companies.",cnn
3,"(CNN) -- President Donald Trump is planning to sign a revised executive order banning travel from certain Middle Eastern and African countries early next week, as soon as Monday, at the Department of Homeland Security, an administration official told CNN, cautioning that plans could change.",cnn
15,"Donald Trump has brought the dangerous art of blaming dark forces for the events taking place in our world to the highest levels of power, Julian Zelizer writes",cnn
15,The Trump administration's decision to halt expedited processing for H-1B visas could have a damaging impact on industries from tech to health.,cnn
15,The streaming music service announced ‘Divide’ has the most first-day streams for an album.,entertainment-weekly
15,Can purebreds on leases democratize credit? The Nevadan behind Wags Lending thinks so.,bloomberg
15,Conservative Republicans lawmakers don't want to replace Obamacare with tax credits. They are concerned about helping both the poor and the rich.,cnn
15,Bill Condon is walking back comments he made over LeFou’s coming out.,entertainment-weekly
3,The two-time Oscar winner has a cheeky response for why the female-led heist film has a smaller number in its title compared to the previous movies.,entertainment-weekly
3,This article originally appeared on PEOPLE.com. Louis Tomlinson was arrested on Friday night after getting into a physical altercation with a photographer at Los Angeles International Airport. The …,entertainment-weekly
4,Drake posted and then deleted a message teasing the release of new music,entertainment-weekly
15,"It’s no Shakespeare, but Jackson lends his booming voice to rants about Girl Scout cookies.",entertainment-weekly
9,"The actor posted video from the last day of reshoots on ‘Logan,’ his final Wolverine film.",entertainment-weekly
15,See Beau Willimon’s plea to boot Trump from the social media platform.,entertainment-weekly
15,Get a summary of the Kansas Jayhawks vs. Oklahoma State Cowboys basketball game,espn
4,"Boston's point man posted a player efficiency rating (PER) of 31.1 in the season's middle third, which was tops in the East in that span.",espn
15,Kellyn Acosta scored in the 69th minute and FC Dallas beat the LA Galaxy 2-1 to open their Major League Soccer season on Saturday.,espn
15,"Miami was once on pace for a 22-win season, but coach Erik Spoelstra has led his team back into contention for a playoff berth.",espn
3,The Sounders were 10 points out of the playoffs after Week 20 but surged late and won MLS Cup in 2016. Were they lucky or deserving? Or both?,espn
3,Khabib Nurmagomedov was taken to a hospital for medical complications suffered during his weight cut for an interim lightweight title fight against Tony Ferguson scheduled for UFC 209.,espn
6,"We're chilling out from home, playing the review code for Ghost Recon Wildlands. Swing by if you want to hang out with IGN's Fran Mirabella on Twitch.",ign
